"TOA5","12191","CR1000","12191","CR1000.Std.31","CPU:BUAN_SOLYS2(161020_1).CR1","4648","min1"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","AirTC_Avg","RH","Rain_mm_Tot","HOR_sun_Avg","HOR_shad_Avg","DIRN_Avg"
"2018-09-09 00:23:00",720576,0,0,17,85.2,0,0,0,0
"2018-09-09 00:24:00",720577,0,0,16.99,85.2,0,0,0,0
"2018-09-09 00:25:00",720578,0,0,16.98,85.3,0,0,0,0
"2018-09-09 00:26:00",720579,0,0,16.96,85.3,0,0,0,0
"2018-09-09 00:27:00",720580,0,0,16.96,85.3,0,0,0,0
"2018-09-09 00:28:00",720581,0,0,16.92,85.5,0,0,0,0
"2018-09-09 00:29:00",720582,0,0,16.93,85.2,0,0,0,0
"2018-09-09 00:30:00",720583,0,0,16.94,85.1,0,0,0,0
"2018-09-09 00:31:00",720584,0,0,16.93,85.1,0,0,0,0
"2018-09-09 00:32:00",720585,0.174,82.6,16.9,85.3,0,0,0,0
"2018-09-09 00:33:00",720586,0,0,16.89,85.2,0,0,0,0
"2018-09-09 00:34:00",720587,0.016,72.06,16.89,85.1,0,0,0,0
"2018-09-09 00:35:00",720588,0,0,16.86,85.2,0,0,0,0
"2018-09-09 00:36:00",720589,0,0,16.82,85.1,0,0,0,0
"2018-09-09 00:37:00",720590,0.433,96.2,16.78,85.3,0,0,0,0
"2018-09-09 00:38:00",720591,0,0,16.73,85.3,0,0,0,0
"2018-09-09 00:39:00",720592,0,0,16.73,85.3,0,0,0,0
"2018-09-09 00:40:00",720593,0.297,85.1,16.7,85.5,0,0,0,0
"2018-09-09 00:41:00",720594,0.282,80,16.69,85.6,0,0,0,0
"2018-09-09 00:42:00",720595,0,0,16.68,85.4,0,0,0,0
"2018-09-09 00:43:00",720596,0,0,16.66,85.5,0,0,0,0
"2018-09-09 00:44:00",720597,0.127,114.8,16.66,85.7,0,0,0,0
"2018-09-09 00:45:00",720598,0.301,126.3,16.66,85.5,0,0,0,0
"2018-09-09 00:46:00",720599,0.174,62.36,16.63,85.4,0,0,0,0
"2018-09-09 00:47:00",720600,0.772,88,16.63,85.2,0,0,0,0
"2018-09-09 00:48:00",720601,0.423,70.49,16.65,84.9,0,0,0,0
"2018-09-09 00:49:00",720602,0.96,90.6,16.69,84.6,0,0,0,0
"2018-09-09 00:50:00",720603,0.652,106.2,16.73,84.2,0,0,0,0
"2018-09-09 00:51:00",720604,0.18,81.5,16.76,84,0,0,0,0
"2018-09-09 00:52:00",720605,1.462,73.25,16.77,84.1,0,0,0,0
"2018-09-09 00:53:00",720606,1.587,82.9,16.83,83.6,0,0,0,0
"2018-09-09 00:54:00",720607,0.994,105.1,16.9,83,0,0,0,0
"2018-09-09 00:55:00",720608,0.557,118.8,16.92,82.7,0,0,0,0
"2018-09-09 00:56:00",720609,0.801,82,16.93,82.4,0,0,0,0
"2018-09-09 00:57:00",720610,0.7,82,16.94,82.2,0,0,0,0
"2018-09-09 00:58:00",720611,1.687,63.58,16.96,81.9,0,0,0,0
"2018-09-09 00:59:00",720612,0.859,95.7,17,82.1,0,0,0,0
"2018-09-09 01:00:00",720613,0.766,106,17,82.1,0,0,0,0
"2018-09-09 01:01:00",720614,1.133,63.15,16.99,82.3,0,0,0,0
"2018-09-09 01:02:00",720615,1.225,71.88,16.99,82.6,0,0,0,0
"2018-09-09 01:03:00",720616,1.172,75.57,16.97,82.7,0,0,0,0
"2018-09-09 01:04:00",720617,1.19,84.9,16.97,82.6,0,0,0,0
"2018-09-09 01:05:00",720618,1.322,72.58,16.97,82.6,0,0,0,0
"2018-09-09 01:06:00",720619,0.772,71.46,16.96,82.5,0,0,0,0
"2018-09-09 01:07:00",720620,1.362,77.47,16.96,82.4,0,0,0,0
"2018-09-09 01:08:00",720621,1.115,77.64,16.97,82.5,0,0,0,0
"2018-09-09 01:09:00",720622,0.873,89,16.98,82.4,0,0,0,0
"2018-09-09 01:10:00",720623,0.628,83.8,16.96,82.3,0,0,0,0
"2018-09-09 01:11:00",720624,0.98,91.1,16.93,82.5,0,0,0,0
"2018-09-09 01:12:00",720625,0.453,84.8,16.92,82.4,0,0,0,0
"2018-09-09 01:13:00",720626,0.778,74.88,16.93,82.5,0,0,0,0
"2018-09-09 01:14:00",720627,0.063,94.4,16.87,82.6,0,0,0,0
"2018-09-09 01:15:00",720628,0.513,73.73,16.87,82.7,0,0,0,0
"2018-09-09 01:16:00",720629,1.247,82.2,16.85,82.7,0,0,0,0
"2018-09-09 01:17:00",720630,0.986,82.2,16.88,82.3,0,0,0,0
"2018-09-09 01:18:00",720631,0.626,80.5,16.91,82.3,0,0,0,0
"2018-09-09 01:19:00",720632,1.19,77.26,16.91,82.3,0,0,0,0
"2018-09-09 01:20:00",720633,1.35,88,16.93,82.3,0,0,0,0
"2018-09-09 01:21:00",720634,1.083,91.5,16.95,82.2,0,0,0,0
"2018-09-09 01:22:00",720635,1.218,82.8,16.96,82.3,0,0,0,0
"2018-09-09 01:23:00",720636,0.913,102.9,16.96,82.4,0,0,0,0
"2018-09-09 01:24:00",720637,0.528,93.2,16.94,82.5,0,0,0,0
"2018-09-09 01:25:00",720638,0.77,80.6,16.92,82.7,0,0,0,0
"2018-09-09 01:26:00",720639,0.934,76.67,16.89,82.7,0,0,0,0
"2018-09-09 01:27:00",720640,0.856,79.85,16.9,82.6,0,0,0,0
"2018-09-09 01:28:00",720641,1.312,80.5,16.89,82.6,0,0,0,0
"2018-09-09 01:29:00",720642,1.187,83.8,16.91,82.4,0,0,0,0
"2018-09-09 01:30:00",720643,1.512,81.5,16.94,81.9,0,0,0,0
"2018-09-09 01:31:00",720644,0.89,77.08,16.98,82,0,0,0,0
"2018-09-09 01:32:00",720645,0.872,95.5,16.99,82,0,0,0,0
"2018-09-09 01:33:00",720646,0.812,96,16.98,81.9,0,0,0,0
"2018-09-09 01:34:00",720647,0.345,79.11,16.94,82,0,0,0,0
"2018-09-09 01:35:00",720648,0.96,82.1,16.92,82.3,0,0,0,0
"2018-09-09 01:36:00",720649,0.999,81.6,16.92,82.3,0,0,0,0
"2018-09-09 01:37:00",720650,0.845,73.25,16.94,82.2,0,0,0,0
"2018-09-09 01:38:00",720651,1.287,74.76,16.95,82,0,0,0,0
"2018-09-09 01:39:00",720652,1.143,95.4,16.98,81.9,0,0,0,0
"2018-09-09 01:40:00",720653,0.644,95.9,16.99,81.8,0,0,0,0
"2018-09-09 01:41:00",720654,0.388,81.1,16.99,81.8,0,0,0,0
"2018-09-09 01:42:00",720655,1.159,79.49,16.98,82,0,0,0,0
"2018-09-09 01:43:00",720656,0.551,97.9,16.98,81.7,0,0,0,0
"2018-09-09 01:44:00",720657,0.142,87.8,16.98,81.6,0,0,0,0
"2018-09-09 01:45:00",720658,0.19,84.5,16.98,81.7,0,0,0,0
"2018-09-09 01:46:00",720659,0.048,68.38,16.98,81.6,0,0,0,0
"2018-09-09 01:47:00",720660,0.408,82.9,17,81.7,0,0,0,0
"2018-09-09 01:48:00",720661,0.5,79.73,17.01,81.6,0,0,0,0
"2018-09-09 01:49:00",720662,0.465,90.1,17.01,81.4,0,0,0,0
"2018-09-09 01:50:00",720663,0.142,106.2,17.02,81.3,0,0,0,0
"2018-09-09 01:51:00",720664,0.222,76.21,16.99,81.4,0,0,0,0
"2018-09-09 01:52:00",720665,0.638,91.7,16.98,81.4,0,0,0,0
"2018-09-09 01:53:00",720666,0.614,105.7,17,81.1,0,0,0,0
"2018-09-09 01:54:00",720667,0.313,117.4,17,81.1,0,0,0,0
"2018-09-09 01:55:00",720668,0.43,91.3,17.01,81.3,0,0,0,0
"2018-09-09 01:56:00",720669,0.799,96,16.98,81.2,0,0,0,0
"2018-09-09 01:57:00",720670,0.345,100.7,17.01,81,0,0,0,0
"2018-09-09 01:58:00",720671,0.405,99,17,81.3,0,0,0,0
"2018-09-09 01:59:00",720672,0.544,86.4,16.97,81.6,0,0,0,0
"2018-09-09 02:00:00",720673,0.679,96.5,16.94,81.7,0,0,0,0
"2018-09-09 02:01:00",720674,1.24,87.6,16.94,81.9,0,0,0,0
"2018-09-09 02:02:00",720675,0.68,96.4,16.93,82.1,0,0,0,0
"2018-09-09 02:03:00",720676,0.5,92.7,16.86,82.4,0,0,0,0
"2018-09-09 02:04:00",720677,0.729,81.7,16.82,82.8,0,0,0,0
"2018-09-09 02:05:00",720678,1.475,81.6,16.83,82.4,0,0,0,0
"2018-09-09 02:06:00",720679,0.654,93.1,16.91,81.8,0,0,0,0
"2018-09-09 02:07:00",720680,0.859,84.6,16.96,81.8,0,0,0,0
"2018-09-09 02:08:00",720681,1.875,79.72,17.01,81.2,0,0,0,0
"2018-09-09 02:09:00",720682,1.13,103.7,17.12,80.3,0,0,0,0
"2018-09-09 02:10:00",720683,1.134,104.7,17.23,79.87,0,0,0,0
"2018-09-09 02:11:00",720684,0.187,115.4,17.27,79.64,0,0,0,0
"2018-09-09 02:12:00",720685,0.613,105.7,17.29,79.42,0,0,0,0
"2018-09-09 02:13:00",720686,0.063,125.7,17.28,79.44,0,0,0,0
"2018-09-09 02:14:00",720687,0.111,80.7,17.3,79.44,0,0,0,0
"2018-09-09 02:15:00",720688,0.628,77.98,17.28,79.42,0,0,0,0
"2018-09-09 02:16:00",720689,1.127,88.7,17.3,79.33,0,0,0,0
"2018-09-09 02:17:00",720690,0.728,106.1,17.3,79.32,0,0,0,0
"2018-09-09 02:18:00",720691,0.693,114.8,17.31,79.32,0,0,0,0
"2018-09-09 02:19:00",720692,0.326,117.4,17.28,79.28,0,0,0,0
"2018-09-09 02:20:00",720693,0.405,106.2,17.27,79.28,0,0,0,0
"2018-09-09 02:21:00",720694,0.639,115.9,17.29,79.22,0,0,0,0
"2018-09-09 02:22:00",720695,1.048,115.1,17.32,79.17,0,0,0,0
"2018-09-09 02:23:00",720696,0.749,100.8,17.33,79.37,0,0,0,0
"2018-09-09 02:24:00",720697,0.297,98.1,17.34,79.37,0,0,0,0
"2018-09-09 02:25:00",720698,0.548,99.4,17.34,79.44,0,0,0,0
"2018-09-09 02:26:00",720699,0.453,90.6,17.33,79.81,0,0,0,0
"2018-09-09 02:27:00",720700,0.237,86.9,17.29,79.98,0,0,0,0
"2018-09-09 02:28:00",720701,0.532,99.3,17.27,80.1,0,0,0,0
"2018-09-09 02:29:00",720702,0.793,113.1,17.24,80.4,0,0,0,0
"2018-09-09 02:30:00",720703,0.458,108.4,17.21,80.4,0,0,0,0
"2018-09-09 02:31:00",720704,0.379,103.6,17.19,80.4,0,0,0,0
"2018-09-09 02:32:00",720705,0.774,103.1,17.16,80.7,0,0,0,0
"2018-09-09 02:33:00",720706,1.065,111.4,17.16,80.6,0,0,0,0
"2018-09-09 02:34:00",720707,0.971,113.2,17.17,80.3,0,0,0,0
"2018-09-09 02:35:00",720708,0.313,114.2,17.2,80.2,0,0,0,0
"2018-09-09 02:36:00",720709,0.834,104.2,17.21,80.5,0,0,0,0
"2018-09-09 02:37:00",720710,0.598,86.3,17.22,80.5,0,0,0,0
"2018-09-09 02:38:00",720711,0.453,101.2,17.19,80.5,0,0,0,0
"2018-09-09 02:39:00",720712,0.768,88.3,17.18,80.8,0,0,0,0
"2018-09-09 02:40:00",720713,1.512,77.43,17.16,80.9,0,0,0,0
"2018-09-09 02:41:00",720714,1.048,84.5,17.18,80.6,0,0,0,0
"2018-09-09 02:42:00",720715,1.159,77.4,17.2,80.7,0,0,0,0
"2018-09-09 02:43:00",720716,1.25,76.89,17.2,81,0,0,0,0
"2018-09-09 02:44:00",720717,1.537,73.04,17.21,80.6,0,0,0,0
"2018-09-09 02:45:00",720718,1.45,70.19,17.25,80.2,0,0,0,0
"2018-09-09 02:46:00",720719,1.512,78.36,17.29,80.3,0,0,0,0
"2018-09-09 02:47:00",720720,1.687,83.1,17.37,79.55,0,0,0,0
"2018-09-09 02:48:00",720721,1.825,83.7,17.47,78.95,0,0,0,0
"2018-09-09 02:49:00",720722,1.609,75.33,17.54,78.51,0,0,0,0
"2018-09-09 02:50:00",720723,1.264,90.4,17.58,78.47,0,0,0,0
"2018-09-09 02:51:00",720724,1.487,85.1,17.6,78.4,0,0,0,0
"2018-09-09 02:52:00",720725,1.421,79.73,17.65,78.32,0,0,0,0
"2018-09-09 02:53:00",720726,1.575,88.9,17.69,78.51,0,0,0,0
"2018-09-09 02:54:00",720727,1.6,77.65,17.7,78.07,0,0,0,0
"2018-09-09 02:55:00",720728,1.65,61.26,17.74,78.08,0,0,0,0
"2018-09-09 02:56:00",720729,1.75,73.67,17.75,78.42,0,0,0,0
"2018-09-09 02:57:00",720730,1.55,76.76,17.74,78.25,0,0,0,0
"2018-09-09 02:58:00",720731,1.725,85.1,17.71,78.46,0,0,0,0
"2018-09-09 02:59:00",720732,1.659,106.4,17.69,78.46,0,0,0,0
"2018-09-09 03:00:00",720733,1.228,107.7,17.66,78.42,0,0,0,0
"2018-09-09 03:01:00",720734,1.411,81.4,17.62,78.93,0,0,0,0
"2018-09-09 03:02:00",720735,1.762,74.27,17.6,78.73,0,0,0,0
"2018-09-09 03:03:00",720736,1.662,92,17.59,79,0,0,0,0
"2018-09-09 03:04:00",720737,1.202,108.6,17.61,78.96,0,0,0,0
"2018-09-09 03:05:00",720738,1.281,93.5,17.6,79.03,0,0,0,0
"2018-09-09 03:06:00",720739,0.642,90.9,17.59,79,0,0,0,0
"2018-09-09 03:07:00",720740,1.55,79.73,17.57,79.44,0,0,0,0
"2018-09-09 03:08:00",720741,1.315,99.2,17.56,79.33,0,0,0,0
"2018-09-09 03:09:00",720742,0.936,113.1,17.57,79.47,0,0,0,0
"2018-09-09 03:10:00",720743,0.357,88.7,17.58,79.74,0,0,0,0
"2018-09-09 03:11:00",720744,1.412,75.47,17.57,80.2,0,0,0,0
"2018-09-09 03:12:00",720745,1.272,79.4,17.58,80.1,0,0,0,0
"2018-09-09 03:13:00",720746,1.212,104.3,17.6,80.1,0,0,0,0
"2018-09-09 03:14:00",720747,0.733,117.4,17.59,80.2,0,0,0,0
"2018-09-09 03:15:00",720748,1.182,102.5,17.56,80.6,0,0,0,0
"2018-09-09 03:16:00",720749,1.107,114.8,17.55,80.8,0,0,0,0
"2018-09-09 03:17:00",720750,0.443,99,17.56,80.6,0,0,0,0
"2018-09-09 03:18:00",720751,0.44,87.3,17.54,80.6,0,0,0,0
"2018-09-09 03:19:00",720752,0.373,75.6,17.5,81,0,0,0,0
"2018-09-09 03:20:00",720753,1.064,66.77,17.48,81,0,0,0,0
"2018-09-09 03:21:00",720754,0.944,86.4,17.43,81.4,0,0,0,0
"2018-09-09 03:22:00",720755,0.516,108.7,17.38,81.6,0,0,0,0
"2018-09-09 03:23:00",720756,0.24,90.3,17.35,81.7,0,0,0,0
"2018-09-09 03:24:00",720757,1.14,70.28,17.32,82.3,0,0,0,0
"2018-09-09 03:25:00",720758,0.351,77.47,17.31,82,0,0,0,0
"2018-09-09 03:26:00",720759,1.061,73.14,17.37,81.8,0,0,0,0
"2018-09-09 03:27:00",720760,0.752,89,17.39,81.2,0,0,0,0
"2018-09-09 03:28:00",720761,0.905,87.7,17.4,80.9,0,0,0,0
"2018-09-09 03:29:00",720762,1.295,84.4,17.37,81.4,0,0,0,0
"2018-09-09 03:30:00",720763,0.234,116.1,17.33,81.4,0,0,0,0
"2018-09-09 03:31:00",720764,0.361,107.6,17.27,81.8,0,0,0,0
"2018-09-09 03:32:00",720765,0.616,97.8,17.21,82.3,0,0,0,0
"2018-09-09 03:33:00",720766,0.111,123.6,17.13,82.6,0,0,0,0
"2018-09-09 03:34:00",720767,0.929,105.1,17.1,83.1,0,0,0,0
"2018-09-09 03:35:00",720768,0.19,113.7,17.04,83.3,0,0,0,0
"2018-09-09 03:36:00",720769,0.677,92.7,16.98,83.8,0,0,0,0
"2018-09-09 03:37:00",720770,0.768,86.2,16.96,84,0,0,0,0
"2018-09-09 03:38:00",720771,0.481,111.8,16.93,84.2,0,0,0,0
"2018-09-09 03:39:00",720772,0.821,82.3,16.92,84.5,0,0,0,0
"2018-09-09 03:40:00",720773,0.673,107.8,16.87,84.6,0,0,0,0
"2018-09-09 03:41:00",720774,0.844,110.9,16.82,84.9,0,0,0,0
"2018-09-09 03:42:00",720775,0.421,95,16.77,85.1,0,0,0,0
"2018-09-09 03:43:00",720776,1.55,72.64,16.74,85.7,0,0,0,0
"2018-09-09 03:44:00",720777,1.377,79.16,16.76,85.8,0,0,0,0
"2018-09-09 03:45:00",720778,0.917,91.4,16.74,86.1,0,0,0,0
"2018-09-09 03:46:00",720779,0.642,92.1,16.74,86.1,0,0,0,0
"2018-09-09 03:47:00",720780,1.324,78.6,16.73,86.2,0,0,0,0
"2018-09-09 03:48:00",720781,1.35,70.44,16.74,86.3,0,0,0,0
"2018-09-09 03:49:00",720782,1.465,82.5,16.75,86.2,0,0,0,0
"2018-09-09 03:50:00",720783,0.291,89,16.75,86,0,0,0,0
"2018-09-09 03:51:00",720784,1.222,77.58,16.77,86.3,0,0,0,0
"2018-09-09 03:52:00",720785,0.922,87.7,16.78,86.3,0,0,0,0
"2018-09-09 03:53:00",720786,1.014,86.4,16.82,86,0,0,0,0
"2018-09-09 03:54:00",720787,1.199,78.9,16.83,85.9,0,0,0,0
"2018-09-09 03:55:00",720788,1.375,82.2,16.85,85.6,0,0,0,0
"2018-09-09 03:56:00",720789,0.576,79.99,16.87,85.3,0,0,0,0
"2018-09-09 03:57:00",720790,0.922,87.4,16.86,85.3,0,0,0,0
"2018-09-09 03:58:00",720791,0.81,102.7,16.82,85.4,0,0,0,0
"2018-09-09 03:59:00",720792,0.538,83.2,16.77,85.6,0,0,0,0
"2018-09-09 04:00:00",720793,0.478,71.75,16.73,85.8,0,0,0,0
"2018-09-09 04:01:00",720794,0.714,83.9,16.7,86,0,0,0,0
"2018-09-09 04:02:00",720795,0.497,96.5,16.68,86,0,0,0,0
"2018-09-09 04:03:00",720796,0.705,72.17,16.64,86,0,0,0,0
"2018-09-09 04:04:00",720797,1.111,67.14,16.61,86.3,0,0,0,0
"2018-09-09 04:05:00",720798,0.857,75.16,16.58,86.3,0,0,0,0
"2018-09-09 04:06:00",720799,1.008,78.69,16.55,86.6,0,0,0,0
"2018-09-09 04:07:00",720800,1.475,77.33,16.53,87.1,0,0,0,0
"2018-09-09 04:08:00",720801,1.059,91.6,16.53,87.2,0,0,0,0
"2018-09-09 04:09:00",720802,0.345,73.59,16.56,87,0,0,0,0
"2018-09-09 04:10:00",720803,1.118,86.6,16.56,87,0,0,0,0
"2018-09-09 04:11:00",720804,0.945,79.31,16.55,87,0,0,0,0
"2018-09-09 04:12:00",720805,0.936,79.51,16.53,87.3,0,0,0,0
"2018-09-09 04:13:00",720806,0.43,72.95,16.53,87.2,0,0,0,0
"2018-09-09 04:14:00",720807,0.218,84.4,16.51,87.2,0,0,0,0
"2018-09-09 04:15:00",720808,0.677,87.8,16.49,87.2,0,0,0,0
"2018-09-09 04:16:00",720809,0.19,100.7,16.5,87.2,0,0,0,0
"2018-09-09 04:17:00",720810,1.164,84.2,16.48,87.5,0,0,0,0
"2018-09-09 04:18:00",720811,0.608,97.3,16.47,87.5,0,0,0,0
"2018-09-09 04:19:00",720812,0.079,66.36,16.47,87.5,0,0,0,0
"2018-09-09 04:20:00",720813,0.48,103.2,16.48,87.7,0,0,0,0
"2018-09-09 04:21:00",720814,0.636,94.1,16.45,87.6,0,0,0,0
"2018-09-09 04:22:00",720815,0.919,106.5,16.44,87.8,0,0,0,0
"2018-09-09 04:23:00",720816,0.626,94,16.44,88,0,0,0,0
"2018-09-09 04:24:00",720817,0.579,107.6,16.41,87.9,0,0,0,0
"2018-09-09 04:25:00",720818,0.965,112.9,16.38,88.1,0,0,0,0
"2018-09-09 04:26:00",720819,0.714,107.7,16.37,88.2,0,0,0,0
"2018-09-09 04:27:00",720820,0.253,112.5,16.42,88.3,0,0,0,0
"2018-09-09 04:28:00",720821,0.19,102.2,16.43,88.2,0,0,0,0
"2018-09-09 04:29:00",720822,0.911,81.8,16.44,88.5,0,0,0,0
"2018-09-09 04:30:00",720823,0.702,101.5,16.45,88.5,0,0,0,0
"2018-09-09 04:31:00",720824,0.668,95.9,16.46,88.6,0,0,0,0
"2018-09-09 04:32:00",720825,0.377,101.8,16.45,88.6,0,0,0,0
"2018-09-09 04:33:00",720826,0.206,76.08,16.44,88.7,0,0,0,0
"2018-09-09 04:34:00",720827,0.743,69.58,16.45,88.8,0,0,0,0
"2018-09-09 04:35:00",720828,0.095,79.33,16.46,88.9,0,0,0,0
"2018-09-09 04:36:00",720829,0.095,87.9,16.48,88.7,0,0,0,0
"2018-09-09 04:37:00",720830,0.297,77.62,16.49,88.8,0,0,0,0
"2018-09-09 04:38:00",720831,0.515,78.34,16.48,88.7,0,0,0,0
"2018-09-09 04:39:00",720832,0.908,77.83,16.51,88.6,0,0,0,0
"2018-09-09 04:40:00",720833,0.351,95.1,16.52,88.1,0,0,0,0
"2018-09-09 04:41:00",720834,0.19,94.7,16.51,87.8,0,0,0,0
"2018-09-09 04:42:00",720835,0,0,16.47,87.6,0,0,0,0
"2018-09-09 04:43:00",720836,0,0,16.42,87.6,0,0,0,0
"2018-09-09 04:44:00",720837,0.174,54.71,16.36,87.7,0,0,0,0
"2018-09-09 04:45:00",720838,0.421,74.07,16.32,87.8,0,0,0,0
"2018-09-09 04:46:00",720839,0,0,16.3,87.8,0,0,0,0
"2018-09-09 04:47:00",720840,0,0,16.26,87.7,0,0,0,0
"2018-09-09 04:48:00",720841,0,0,16.22,87.9,0,0,0,0
"2018-09-09 04:49:00",720842,0.206,56.18,16.21,88.1,0,0,0,0
"2018-09-09 04:50:00",720843,0,0,16.19,88.1,0,0,0,0
"2018-09-09 04:51:00",720844,0.174,68.89,16.18,88.3,0,0,0,0
"2018-09-09 04:52:00",720845,0.127,57.3,16.17,88.5,0,0,0,0
"2018-09-09 04:53:00",720846,0.804,57.36,16.18,88.6,0,0,0,0
"2018-09-09 04:54:00",720847,0.725,59.7,16.21,88.5,0,0,0,0
"2018-09-09 04:55:00",720848,1.072,66.07,16.21,88.5,0,0,0,0
"2018-09-09 04:56:00",720849,1.063,65,16.21,88.3,0,0,0,0
"2018-09-09 04:57:00",720850,0.782,60.2,16.21,88.3,0,0,0,0
"2018-09-09 04:58:00",720851,0.301,55.79,16.17,88.3,0,0,0,0
"2018-09-09 04:59:00",720852,0,0,16.15,88.4,0,0,0,0
"2018-09-09 05:00:00",720853,0,0,16.14,88.5,0,0,0,0
"2018-09-09 05:01:00",720854,0.048,102.5,16.13,88.4,0,0,0,0
"2018-09-09 05:02:00",720855,0.079,101.4,16.14,88.3,0,0,0,0
"2018-09-09 05:03:00",720856,0,0,16.12,88.3,0,0,0,0
"2018-09-09 05:04:00",720857,0,0,16.09,88.4,0,0,0,0
"2018-09-09 05:05:00",720858,0.285,126.2,16.06,88.7,0,0,0,0
"2018-09-09 05:06:00",720859,0.785,109,16.04,88.7,0,0,0,0
"2018-09-09 05:07:00",720860,0.269,93.8,16.03,88.7,0,0,0,0
"2018-09-09 05:08:00",720861,0.142,39.44,16,88.8,0,0,0,0
"2018-09-09 05:09:00",720862,0.158,43.71,15.94,89,0,0,0,0
"2018-09-09 05:10:00",720863,0.032,80.6,15.93,89,0,0,0,0
"2018-09-09 05:11:00",720864,0.317,118.1,15.92,89.1,0,0,0,0
"2018-09-09 05:12:00",720865,0,0,15.92,89.3,0,0,0,0
"2018-09-09 05:13:00",720866,0,0,15.9,89.3,0,0,0,0
"2018-09-09 05:14:00",720867,0,0,15.88,89.3,0,0,0,0
"2018-09-09 05:15:00",720868,0,0,15.84,89.4,0,0,0,0
"2018-09-09 05:16:00",720869,0,0,15.84,89.6,0,0,0,0
"2018-09-09 05:17:00",720870,0,0,15.86,90,0,0,0,0
"2018-09-09 05:18:00",720871,0,0,15.87,89.9,0,0,0,0
"2018-09-09 05:19:00",720872,0,0,15.88,90.1,0,0,0,0
"2018-09-09 05:20:00",720873,0,0,15.88,90.2,0,0,0,0
"2018-09-09 05:21:00",720874,0,0,15.86,90.2,0,0,0,0
"2018-09-09 05:22:00",720875,0,0,15.86,90.3,0,0,0,0
"2018-09-09 05:23:00",720876,0,0,15.85,90.2,0,0,0,0
"2018-09-09 05:24:00",720877,0,0,15.79,90.1,0,0,0,0
"2018-09-09 05:25:00",720878,0,0,15.74,90.3,0,0,0,0
"2018-09-09 05:26:00",720879,0,0,15.71,90.5,0,0,0,0
"2018-09-09 05:27:00",720880,0,0,15.69,90.5,0,0,0,0
"2018-09-09 05:28:00",720881,0.016,97.7,15.66,90.5,0,0,0,0
"2018-09-09 05:29:00",720882,0.459,107.4,15.63,90.4,0,0,0,0
"2018-09-09 05:30:00",720883,0.728,107.3,15.57,90.6,0,0,0,0
"2018-09-09 05:31:00",720884,0.396,116.1,15.51,90.9,0,0,0,0
"2018-09-09 05:32:00",720885,0,0,15.47,91.1,0,0,0,0
"2018-09-09 05:33:00",720886,0,0,15.48,91.2,0,0,0,0
"2018-09-09 05:34:00",720887,0,0,15.45,91.3,0,0,0,0
"2018-09-09 05:35:00",720888,0.142,98.3,15.43,91.6,0,0,0,0
"2018-09-09 05:36:00",720889,0.158,101.5,15.41,91.6,0,0,0,0
"2018-09-09 05:37:00",720890,0.111,108.6,15.38,91.6,0,0,0,0
"2018-09-09 05:38:00",720891,0.823,109.9,15.37,91.7,0,0,0,0
"2018-09-09 05:39:00",720892,0.649,111.3,15.35,91.9,0,0,0,0
"2018-09-09 05:40:00",720893,0.76,114.5,15.35,92.2,0,0,0,0
